employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
58858,Technology,region_24,Bachelor's,f,sourcing,1,27,3,2,0,82,0
24941,Procurement,region_2,Master's & above,f,other,1,38,3,2,0,70,1
71552,Procurement,region_15,Master's & above,m,other,2,39,5,12,0,91,1
41280,Sales & Marketing,region_2,Bachelor's,m,other,1,55,4,8,0,52,0
69810,Technology,region_22,Bachelor's,m,other,1,28,4,4,1,94,1
16601,Operations,region_28,Bachelor's,f,other,1,30,1,4,1,62,0
20347,Operations,region_22,Bachelor's,m,sourcing,1,28,5,3,0,60,0
44181,Operations,region_7,Master's & above,m,other,2,44,5,6,0,60,0
1482,Operations,region_22,Bachelor's,m,other,1,27,4,2,0,65,0
61877,Procurement,region_22,Bachelor's,m,other,1,33,5,3,0,74,0
44629,Analytics,region_2,Master's & above,m,other,2,46,5,2,0,80,0
35560,Operations,region_7,Bachelor's,f,sourcing,1,34,5,7,0,60,1
16367,Analytics,region_22,Bachelor's,m,sourcing,1,28,3,7,0,95,1
77526,Sales & Marketing,region_23,Master's & above,m,sourcing,1,33,3,8,0,52,0
73954,Operations,region_15,Master's & above,m,other,2,46,5,7,0,58,0
20362,Sales & Marketing,region_17,Bachelor's,m,other,1,30,5,6,0,42,0
10277,Technology,region_4,Master's & above,f,sourcing,1,38,3,9,0,78,0
37245,Technology,region_7,Master's & above,m,other,1,39,4,6,0,77,0
8369,Sales & Marketing,region_2,Bachelor's,m,referred,1,36,5,4,0,46,0
77561,Sales & Marketing,region_1,Master's & above,f,other,1,30,3,6,0,48,0
24295,Technology,region_19,Master's & above,m,other,2,41,1,6,0,75,0
28743,Operations,region_2,Bachelor's,f,sourcing,1,53,5,3,0,56,0
73674,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,49,5,16,0,44,0
73618,HR,region_2,Master's & above,m,sourcing,2,43,5,13,0,51,0
62608,Finance,region_22,Bachelor's,m,other,2,28,1,2,0,59,0
13277,Sales & Marketing,region_30,Bachelor's,m,other,1,38,4,2,0,48,0
40521,Sales & Marketing,region_26,Master's & above,m,sourcing,1,33,1,8,0,49,0
41838,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,40,1,11,0,46,0
52007,Operations,region_23,Bachelor's,f,other,1,39,4,3,0,62,0
67924,R&D,region_27,Bachelor's,m,other,1,36,3,7,0,85,0
28102,Procurement,region_10,Master's & above,f,sourcing,1,37,3,10,0,72,0
10392,Procurement,region_17,Bachelor's,f,sourcing,1,53,2,3,0,72,0
61245,Sales & Marketing,region_5,Bachelor's,f,sourcing,1,32,5,5,0,49,0
63589,Technology,region_24,Master's & above,m,sourcing,1,31,1,3,0,78,0
16430,Operations,region_5,Bachelor's,f,other,1,31,4,5,0,60,0
73277,Analytics,region_13,Bachelor's,m,other,1,32,3,7,0,88,0
13387,Technology,region_23,Bachelor's,f,sourcing,2,33,3,6,0,79,0
9770,Operations,region_31,Bachelor's,m,other,1,30,3,5,0,62,0
4640,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,34,2,7,0,46,0
26866,Technology,region_4,Bachelor's,m,other,1,26,4,2,0,79,0
51201,Operations,region_2,Bachelor's,f,referred,1,32,5,5,0,56,0
77819,Analytics,region_1,Bachelor's,m,sourcing,1,31,4,7,0,84,0
1541,Operations,region_26,Bachelor's,m,sourcing,1,34,4,10,0,61,0
49254,Technology,region_2,Master's & above,m,sourcing,1,60,2,20,0,82,0
35056,Operations,region_2,Bachelor's,f,other,1,42,2,15,0,58,0
7296,Finance,region_28,Bachelor's,m,other,1,30,3,4,0,59,0
14186,Legal,region_2,Master's & above,m,sourcing,1,46,5,7,0,60,0
71205,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,38,1,7,0,53,0
32214,Technology,region_22,Bachelor's,m,other,1,32,4,3,1,75,0
56980,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,40,5,9,0,48,0
76780,Sales & Marketing,region_2,Bachelor's,f,other,1,32,3,5,0,51,0
55321,Operations,region_6,Bachelor's,m,sourcing,1,32,3,4,0,55,1
9324,Sales & Marketing,region_29,Master's & above,m,sourcing,1,42,3,6,0,50,0
74454,Procurement,region_13,Master's & above,f,other,3,41,5,5,1,70,0
18037,Procurement,region_2,Bachelor's,f,other,1,25,3,3,0,72,0
1025,Operations,region_3,Master's & above,f,other,1,35,4,7,0,61,1
61833,HR,region_19,Bachelor's,m,sourcing,1,29,5,7,0,54,0
37813,Sales & Marketing,region_2,Bachelor's,m,other,2,32,3,4,0,54,0
41572,Sales & Marketing,region_34,Bachelor's,m,other,1,32,3,4,0,50,0
19330,Sales & Marketing,region_31,Master's & above,m,sourcing,1,30,2,3,0,51,0
68665,Analytics,region_2,Bachelor's,m,other,1,35,3,6,0,87,0
19365,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,28,3,3,0,47,0
8291,Operations,region_7,Bachelor's,f,other,1,34,4,5,0,61,0
36230,Operations,region_14,Bachelor's,f,other,2,32,5,7,0,63,0
39194,Operations,region_21,Bachelor's,m,other,1,42,5,7,0,57,0
41104,Sales & Marketing,region_11,Bachelor's,m,other,1,32,3,8,0,49,0
24501,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,1,2,0,49,0
20383,Operations,region_15,Master's & above,m,sourcing,1,41,5,12,0,63,0
37058,Technology,region_7,Bachelor's,f,other,1,34,3,7,0,80,1
30896,Operations,region_22,Master's & above,f,other,1,37,4,2,0,61,0
52984,Finance,region_7,Bachelor's,m,other,1,26,5,2,0,56,0
53424,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,36,4,4,0,51,0
51247,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,44,2,5,0,52,0
839,Legal,region_2,Master's & above,f,sourcing,1,42,4,13,0,57,0
41830,Procurement,region_7,Master's & above,f,other,1,37,4,9,0,69,0
19194,Procurement,region_22,Bachelor's,m,other,4,29,3,5,0,69,0
57730,Sales & Marketing,region_9,Master's & above,m,sourcing,1,29,1,2,0,48,0
66051,Finance,region_14,Bachelor's,m,other,1,34,5,4,0,59,0
41772,Procurement,region_15,Bachelor's,m,other,1,37,5,10,0,67,1
72877,Procurement,region_20,Bachelor's,m,other,1,35,5,5,0,68,0
69370,Procurement,region_2,Bachelor's,f,sourcing,1,33,3,6,0,68,1
35078,Sales & Marketing,region_27,Bachelor's,f,other,1,36,3,4,0,48,0
16767,Procurement,region_23,Master's & above,f,other,1,35,5,3,0,69,0
61321,Sales & Marketing,region_17,Master's & above,f,other,1,38,3,7,0,53,0
33346,Finance,region_32,Bachelor's,m,sourcing,1,33,3,5,0,60,0
23985,Procurement,region_2,Bachelor's,m,other,2,48,3,4,0,70,0
40732,Operations,region_16,Bachelor's,m,sourcing,1,41,5,12,0,58,0
25981,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,30,1,3,0,48,0
4136,Analytics,region_26,Bachelor's,m,sourcing,1,55,5,27,0,86,0
21405,Operations,region_22,Bachelor's,m,sourcing,1,36,5,9,0,71,1
76429,Sales & Marketing,region_15,Bachelor's,m,other,2,29,3,7,0,48,0
24555,Sales & Marketing,region_31,Bachelor's,f,other,1,27,3,2,0,53,0
17998,Procurement,region_7,Bachelor's,f,sourcing,1,33,3,10,0,75,0
63322,Procurement,region_34,Bachelor's,m,other,2,27,1,2,0,70,0
7068,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,26,3,3,0,49,0
66741,Procurement,region_8,Bachelor's,f,other,1,29,3,4,0,67,0
25092,Operations,region_2,Bachelor's,f,other,1,36,4,10,0,62,0
36777,Technology,region_14,Master's & above,m,sourcing,1,35,3,4,0,79,0
37033,Procurement,region_13,Bachelor's,m,other,1,28,2,2,0,69,0
28791,Operations,region_7,Below Secondary,m,sourcing,1,25,5,2,0,59,0
38105,Operations,region_19,Bachelor's,m,sourcing,2,43,5,5,0,64,0
76763,Operations,region_4,Bachelor's,f,other,1,29,5,7,0,68,1
42781,Analytics,region_2,Bachelor's,m,other,1,39,5,6,0,87,0
22018,Legal,region_26,Bachelor's,m,other,2,30,3,3,0,60,0
76093,Operations,region_24,Bachelor's,f,other,1,31,1,6,0,56,0
76926,Sales & Marketing,region_2,Master's & above,m,sourcing,1,51,1,15,0,50,0
63187,Operations,region_11,Bachelor's,f,sourcing,1,31,4,3,0,64,0
66792,Procurement,region_4,Bachelor's,f,other,1,33,5,5,0,67,0
50504,Operations,region_15,Bachelor's,f,other,1,31,3,6,0,58,1
56,Sales & Marketing,region_28,Master's & above,m,other,1,36,5,3,0,48,1
10584,Operations,region_4,Master's & above,f,sourcing,1,42,4,15,0,59,0
18103,Procurement,region_22,Bachelor's,m,sourcing,1,29,1,3,0,66,0
43003,Technology,region_22,Master's & above,f,other,1,57,2,6,0,80,0
11163,Procurement,region_27,Bachelor's,f,sourcing,1,39,3,9,0,66,0
28812,Sales & Marketing,region_26,Master's & above,m,other,1,45,4,5,0,50,0
51601,Sales & Marketing,region_31,Bachelor's,f,other,2,29,1,4,0,52,0
9152,Analytics,region_29,Bachelor's,m,sourcing,1,26,5,4,0,82,0
75339,Operations,region_12,Bachelor's,m,other,1,29,4,4,0,64,0
20076,Analytics,region_16,Bachelor's,m,other,1,37,4,4,0,87,0
17613,Sales & Marketing,region_28,Bachelor's,m,other,2,31,2,10,0,50,0
37979,Operations,region_15,Bachelor's,m,sourcing,1,37,3,7,0,59,0
14461,Operations,region_16,Master's & above,m,other,1,47,5,4,0,62,0
36354,HR,region_27,Bachelor's,m,sourcing,1,25,5,2,0,44,0
53623,Finance,region_2,Bachelor's,m,other,1,29,3,4,0,52,0
33201,Sales & Marketing,region_24,Master's & above,m,other,1,34,3,7,0,47,0
31007,Operations,region_7,Bachelor's,m,other,1,51,5,3,0,62,0
43652,Operations,region_27,Bachelor's,f,sourcing,1,26,3,3,0,56,0
48733,Procurement,region_2,Bachelor's,m,referred,1,36,3,7,0,66,0
21513,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,36,4,7,0,51,0
14045,Operations,region_2,Master's & above,m,sourcing,1,58,3,32,0,59,0
12548,Technology,region_22,Bachelor's,m,other,3,37,3,7,0,76,0
11721,R&D,region_29,Bachelor's,m,other,2,29,2,5,0,82,0
28410,Sales & Marketing,region_5,Bachelor's,m,other,1,38,3,7,0,48,0
13162,HR,region_26,Bachelor's,m,sourcing,1,30,3,4,0,52,0
9897,Finance,region_10,Bachelor's,m,sourcing,2,30,1,1,0,59,0
50840,Procurement,region_23,Bachelor's,m,other,1,36,3,10,0,69,0
73251,Sales & Marketing,region_7,Master's & above,m,sourcing,1,45,2,2,0,50,0
74519,Sales & Marketing,region_2,Master's & above,f,other,1,56,1,12,0,45,0
64337,Sales & Marketing,region_2,Master's & above,f,other,1,60,1,12,0,55,0
62013,Sales & Marketing,region_27,Bachelor's,m,other,1,35,5,7,0,49,0
56876,Sales & Marketing,region_2,Master's & above,m,other,1,38,4,7,0,50,0
29170,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,26,5,2,0,44,0
77407,Operations,region_15,Master's & above,f,other,1,39,3,10,0,58,0
4661,Procurement,region_24,Master's & above,m,sourcing,1,31,3,3,0,72,0
4436,Procurement,region_28,Bachelor's,m,other,1,29,3,2,0,70,0
59696,Sales & Marketing,region_2,Master's & above,m,other,1,41,4,2,0,52,0
6372,HR,region_7,Bachelor's,m,sourcing,1,32,2,4,0,51,0
35227,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,43,3,5,0,46,0
39698,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,35,4,8,0,49,1
48016,Procurement,region_25,Bachelor's,m,other,1,30,3,5,0,66,0
18657,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,56,5,14,0,48,0
57799,Operations,region_22,Bachelor's,f,other,1,42,4,5,0,61,0
17476,Operations,region_2,Bachelor's,f,other,1,60,1,14,0,63,0
77248,Sales & Marketing,region_4,Bachelor's,m,other,1,30,5,4,0,51,0
44201,Sales & Marketing,region_8,Bachelor's,m,sourcing,2,29,4,3,0,44,0
3819,Operations,region_22,Bachelor's,m,referred,1,35,4,8,0,62,0
8931,Sales & Marketing,region_1,Master's & above,m,sourcing,1,32,3,7,0,50,0
4411,Operations,region_11,Master's & above,f,sourcing,1,40,3,11,0,64,0
51307,Technology,region_16,Bachelor's,m,sourcing,1,41,1,9,0,78,0
76587,Technology,region_5,Master's & above,m,other,3,35,3,2,0,76,0
78288,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,3,3,1,60,1
59074,Sales & Marketing,region_31,Master's & above,f,sourcing,1,34,1,5,0,50,0
6404,Procurement,region_14,Master's & above,f,other,1,40,1,6,0,71,0
58243,Technology,region_7,Bachelor's,f,other,1,30,2,7,0,76,0
35577,R&D,region_22,Master's & above,m,other,1,29,4,3,0,84,0
69718,Sales & Marketing,region_28,Master's & above,f,sourcing,1,33,1,2,0,51,0
57057,Procurement,region_29,Bachelor's,m,sourcing,1,31,3,3,0,69,0
60390,Sales & Marketing,region_20,Master's & above,m,other,1,36,2,10,0,45,0
8270,Operations,region_21,Bachelor's,f,other,1,27,2,2,0,58,1
40596,Technology,region_10,Master's & above,f,other,2,31,3,3,0,82,0
49731,Technology,region_7,Bachelor's,f,other,1,47,2,13,0,92,1
43087,Operations,region_7,Bachelor's,m,other,1,57,5,5,0,59,0
53261,Operations,region_15,Bachelor's,m,other,2,35,3,7,0,60,0
62501,Operations,region_23,Bachelor's,m,other,1,30,5,2,0,57,0
23569,Analytics,region_31,Bachelor's,m,other,1,41,2,10,0,86,0
47212,Sales & Marketing,region_2,Master's & above,m,other,1,37,5,4,0,53,0
24005,Operations,region_2,Master's & above,f,other,1,39,4,4,0,56,0
2848,Technology,region_7,Master's & above,f,sourcing,4,37,5,6,0,90,1
63226,Operations,region_13,Bachelor's,m,other,1,40,5,12,0,60,0
60489,Analytics,region_26,Bachelor's,m,other,1,26,3,2,0,84,0
55709,HR,region_15,Bachelor's,m,sourcing,1,36,3,8,0,54,0
15282,HR,region_4,Master's & above,m,other,1,38,3,7,0,48,0
53395,Operations,region_7,Master's & above,m,sourcing,2,50,3,7,0,61,1
44927,Procurement,region_2,Master's & above,m,other,1,46,3,16,0,76,1
5992,Technology,region_22,Master's & above,f,sourcing,1,35,5,6,0,80,0
4637,Operations,region_3,Bachelor's,f,other,1,28,5,5,0,60,0
54030,Technology,region_7,Master's & above,f,other,1,38,2,9,0,77,0
51476,Operations,region_22,Bachelor's,f,referred,1,30,5,4,0,57,0
40435,Sales & Marketing,region_4,Master's & above,m,other,1,34,5,3,0,48,0
76440,Analytics,region_2,Bachelor's,m,sourcing,2,32,5,8,0,83,0
10217,Technology,region_2,Master's & above,m,other,1,40,3,6,0,79,0
3843,Technology,region_23,Bachelor's,f,other,2,29,3,2,0,81,0
14904,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,38,3,7,0,51,0
34412,Technology,region_7,Master's & above,m,other,4,35,4,2,0,76,0
34617,Analytics,region_15,Master's & above,m,other,1,30,3,5,0,88,0
31235,Technology,region_26,Bachelor's,m,other,1,36,4,13,0,79,0
21181,Sales & Marketing,region_11,Bachelor's,m,other,1,33,1,4,0,44,0
6738,Procurement,region_10,Bachelor's,f,other,1,32,5,10,0,72,0
7149,Sales & Marketing,region_2,Master's & above,m,sourcing,1,35,5,7,0,54,0
53681,Procurement,region_27,Bachelor's,m,sourcing,1,36,3,2,0,67,0
59009,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,24,5,2,0,47,0
18184,Sales & Marketing,region_16,Master's & above,m,other,1,35,3,8,0,49,0
7082,Analytics,region_2,Bachelor's,m,other,1,34,3,3,0,86,0
2544,Operations,region_29,Master's & above,m,other,1,35,1,6,0,60,0
39722,Sales & Marketing,region_7,Bachelor's,f,other,1,33,3,4,0,48,0
54337,Finance,region_15,Bachelor's,m,other,1,28,5,2,0,58,0
35721,Sales & Marketing,region_31,Bachelor's,f,other,1,27,4,5,0,50,0
27442,Technology,region_5,Bachelor's,f,sourcing,1,27,3,3,0,82,0
46162,Technology,region_7,Master's & above,f,sourcing,1,33,3,3,0,79,0
43841,Operations,region_19,Bachelor's,m,sourcing,1,35,5,6,0,62,0
20630,Analytics,region_31,Bachelor's,m,other,1,30,4,5,0,83,0
38242,Analytics,region_2,Bachelor's,m,other,1,33,1,2,0,85,0
29752,Procurement,region_2,Bachelor's,m,other,1,32,5,6,0,71,0
23950,Technology,region_20,Master's & above,m,other,1,46,2,18,0,78,0
6000,R&D,region_26,Bachelor's,m,sourcing,3,27,5,2,0,83,0
2271,Technology,region_7,Bachelor's,f,other,1,31,5,3,0,82,0
11173,Operations,region_22,Master's & above,m,sourcing,1,42,5,11,0,61,0
11866,Technology,region_7,Bachelor's,m,other,1,31,2,7,0,77,0
75342,Sales & Marketing,region_2,Bachelor's,f,other,1,43,3,10,0,49,1
33873,Technology,region_10,Master's & above,m,sourcing,1,39,4,4,0,76,1
69709,Sales & Marketing,region_2,Bachelor's,m,other,1,50,2,3,0,49,0
49716,Analytics,region_27,Bachelor's,m,other,1,30,1,2,0,85,0
1071,HR,region_2,Master's & above,m,other,1,56,4,18,0,47,0
10963,Sales & Marketing,region_13,Master's & above,m,other,1,46,4,19,0,48,0
45142,Analytics,region_7,Master's & above,m,other,1,32,5,6,0,83,0
7588,Technology,region_22,Bachelor's,f,sourcing,4,29,3,2,0,79,0
44356,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,28,3,2,0,53,0
67397,Sales & Marketing,region_26,Bachelor's,f,other,1,32,5,4,0,57,0
75633,Finance,region_2,Bachelor's,m,other,1,26,4,3,0,57,0
69071,Procurement,region_22,Master's & above,m,referred,1,33,3,7,0,67,0
34470,Sales & Marketing,region_22,Bachelor's,m,referred,1,27,5,3,0,48,0
28476,Technology,region_31,Master's & above,m,sourcing,1,46,3,13,0,78,0
18353,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,31,4,2,0,50,0
27200,Sales & Marketing,region_22,Bachelor's,m,sourcing,5,27,4,3,0,48,0
66560,Procurement,region_11,Bachelor's,m,other,1,33,3,4,0,73,0
48483,Sales & Marketing,region_34,Master's & above,m,sourcing,1,34,1,10,0,54,0
64330,Operations,region_22,Bachelor's,m,sourcing,1,33,1,7,0,57,0
22399,Operations,region_32,Bachelor's,m,sourcing,1,48,3,14,0,54,0
24041,Technology,region_2,Bachelor's,f,referred,1,35,3,3,0,75,0
51147,Procurement,region_15,Bachelor's,m,other,4,29,3,6,0,72,0
4996,Analytics,region_32,Bachelor's,m,sourcing,2,30,5,6,0,80,0
8029,Procurement,region_2,Below Secondary,f,other,2,24,3,2,0,70,0
25138,Sales & Marketing,region_2,Bachelor's,f,other,1,48,3,15,0,52,0
75708,Sales & Marketing,region_7,Master's & above,f,other,1,45,3,17,0,92,1
30280,Technology,region_16,Bachelor's,f,other,2,36,3,10,0,79,0
69067,Sales & Marketing,region_2,Bachelor's,m,other,1,32,3,7,0,46,0
58562,Technology,region_2,Master's & above,m,other,1,46,3,14,0,82,0
56171,Technology,region_7,Master's & above,f,other,2,39,5,12,0,84,1
69163,Procurement,region_15,Bachelor's,m,sourcing,1,41,5,7,1,64,0
19781,Operations,region_14,Bachelor's,m,sourcing,1,34,5,10,0,57,1
47186,Sales & Marketing,region_16,Bachelor's,m,other,1,39,1,10,0,47,0
2940,Sales & Marketing,region_31,Master's & above,m,sourcing,1,35,2,4,0,49,0
52003,Technology,region_16,Bachelor's,m,sourcing,1,23,4,2,1,80,0
19052,Procurement,region_30,Bachelor's,f,sourcing,1,31,5,5,0,74,0
20594,Sales & Marketing,region_2,Bachelor's,f,other,3,31,3,9,0,51,0
10650,Operations,region_4,Master's & above,m,other,1,33,3,7,0,60,0
76545,Analytics,region_29,Bachelor's,m,other,1,30,5,3,0,84,0
50145,Sales & Marketing,region_13,Bachelor's,m,other,1,38,4,9,0,50,0
41773,Procurement,region_8,Bachelor's,m,other,1,30,5,5,0,70,1
29163,Analytics,region_22,Bachelor's,m,other,2,29,5,2,0,82,0
62204,Procurement,region_2,Bachelor's,m,sourcing,2,27,3,5,0,68,0
55477,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,38,2,9,0,53,0
77039,Sales & Marketing,region_30,Bachelor's,m,other,1,32,3,5,0,42,0
64918,Sales & Marketing,region_27,Master's & above,m,sourcing,1,35,5,8,0,50,0
21871,Sales & Marketing,region_1,Master's & above,m,sourcing,1,32,4,7,0,50,0
77181,Procurement,region_17,Master's & above,m,sourcing,1,43,5,5,1,92,1
45656,Procurement,region_11,Bachelor's,m,sourcing,1,32,5,7,0,71,0
73198,Technology,region_15,Bachelor's,f,other,1,35,4,7,0,83,0
7376,HR,region_4,Bachelor's,m,other,1,27,5,2,0,49,0
16680,Sales & Marketing,region_28,Bachelor's,m,other,1,41,1,5,0,51,0
63930,Operations,region_4,Bachelor's,m,other,2,31,4,7,0,58,0
53743,Operations,region_7,Bachelor's,m,sourcing,2,30,4,3,0,56,0
21498,Analytics,region_2,Bachelor's,m,sourcing,2,30,5,7,0,87,0
49718,Sales & Marketing,region_16,Master's & above,f,other,1,35,4,9,0,53,0
10013,Analytics,region_22,Bachelor's,m,sourcing,2,31,3,5,0,83,0
2945,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,29,4,4,0,50,0
51414,Finance,region_4,Bachelor's,m,other,1,32,3,7,0,59,0
21199,Procurement,region_2,Bachelor's,f,other,2,50,3,7,0,69,0
22080,Procurement,region_7,Bachelor's,f,other,1,40,4,9,0,67,0
45924,Operations,region_7,Bachelor's,f,other,1,43,4,7,0,58,0
38983,Operations,region_29,Bachelor's,m,other,1,35,3,3,0,59,0
69469,Finance,region_4,Master's & above,m,sourcing,1,36,3,7,0,65,1
71410,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,31,3,2,0,51,0
24238,Operations,region_2,Bachelor's,m,other,2,48,3,6,0,60,0
42253,Sales & Marketing,region_31,Master's & above,m,other,3,37,5,5,0,47,0
20099,Operations,region_19,Bachelor's,f,other,1,36,4,3,0,59,0
55104,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,4,10,0,49,0
53431,Technology,region_7,Bachelor's,f,other,1,45,3,5,0,82,0
41621,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,27,5,2,0,50,0
58065,HR,region_32,Bachelor's,m,other,1,31,3,3,0,46,0
49871,Operations,region_15,Bachelor's,m,other,1,45,3,7,0,60,0
68615,Technology,region_2,Bachelor's,f,other,1,34,4,5,0,81,0
45879,Procurement,region_7,Master's & above,m,sourcing,1,40,3,6,0,68,1
972,Technology,region_27,Bachelor's,f,sourcing,1,27,3,6,0,79,0
17974,Sales & Marketing,region_10,Bachelor's,m,other,1,39,3,4,0,55,0
74318,Technology,region_30,Bachelor's,m,sourcing,1,32,3,4,0,77,0
64408,Operations,region_4,Master's & above,m,sourcing,1,38,3,9,0,71,1
78233,Operations,region_4,Bachelor's,f,other,1,46,5,2,0,60,0
37999,Procurement,region_4,Bachelor's,m,sourcing,3,32,1,4,0,70,0
44728,Sales & Marketing,region_2,Master's & above,m,other,2,39,1,10,0,46,0
52532,Finance,region_13,Master's & above,f,other,1,32,3,5,0,60,0
73515,HR,region_7,Bachelor's,m,sourcing,1,28,3,4,0,51,0
61223,HR,region_2,Bachelor's,f,sourcing,1,33,4,3,0,50,0
38218,Sales & Marketing,region_2,Master's & above,m,sourcing,2,36,5,2,0,51,0
63182,Technology,region_22,Master's & above,m,sourcing,2,38,4,3,0,79,0
5769,Sales & Marketing,region_3,Bachelor's,m,other,1,37,1,5,0,51,0
15374,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,30,5,4,0,50,1
4426,Operations,region_23,Master's & above,m,other,1,39,3,7,0,60,0
30376,Procurement,region_26,Bachelor's,m,other,2,32,1,5,0,69,0
16467,Procurement,region_17,Master's & above,m,other,1,39,2,9,0,73,0
1278,Procurement,region_16,Bachelor's,f,sourcing,1,27,4,3,0,70,0
76524,Procurement,region_13,Master's & above,m,other,1,43,3,6,0,72,0
47167,HR,region_22,Bachelor's,m,sourcing,1,35,1,2,0,53,0
3166,Operations,region_1,Bachelor's,m,other,1,32,5,6,0,60,0
32698,Operations,region_22,Master's & above,f,referred,1,33,3,4,0,65,0
1313,Analytics,region_7,Bachelor's,m,other,1,32,4,3,0,90,0
55540,Operations,region_7,Bachelor's,f,other,1,43,5,11,0,52,0
23558,Technology,region_22,Bachelor's,m,other,2,34,1,9,0,80,0
60846,Operations,region_22,Master's & above,m,sourcing,2,31,5,2,0,56,0
